Machine_ID,Timestamp,temprature_C,Vibration_m_s2,Pressure_bar,Humidity_%,Oil_Level_%,Load_Capacity_%,Maintenance_History,Failure_Type
1020,06-01-2024 03:52,62.94,0.75,3.1,51,59.88,65.41,0,Wear
1019,05-01-2024 07:09,73.04,0.71,2.9,69,45.27,74.53,1,Good_Maintenance
1025,20-01-2024 11:19,60.35,0.13,3.25,54,50.5,72.61,0,Hydraulic
1067,24-01-2024 13:10,69.83,0.66,4.14,63,42.31,76.59,1,Good_Maintenance
1085,21-01-2024 23:46,65.12,0.64,3.63,70,57.7,80.26,1,Good_Maintenance
1014,06-01-2024 06:54,67.87,0.56,2.88,54,48.43,79.28,1,Good_Maintenance
1084,15-01-2024 17:44,82.09,0.67,3.2,69,66.28,75.73,1,Overheating
1078,13-01-2024 12:13,56.89,0.6,2.93,45,33.92,80.85,0,Mechanical
1085,15-01-2024 21:26,81.38,0.51,2.85,50,55.04,81.73,1,Overheating
1091,28-01-2024 13:13,62.65,0.79,3.21,48,75.47,82.64,0,Wear
1013,27-01-2024 03:37,76.95,0.65,3.1,46,42.69,83.81,0,Mechanical
1026,04-01-2024 08:39,78.54,0.63,2.78,61,51.62,76.88,0,Hydraulic
1039,26-01-2024 12:05,73.44,0.29,2.94,67,46.51,85.01,1,Good_Maintenance
1057,21-01-2024 23:23,60.25,0.92,3.22,50,58.98,79.64,1,Good_Maintenance
1027,01-01-2024 09:17,72.18,0.32,2.97,46,29.99,83.76,1,Good_Maintenance
1025,22-01-2024 07:06,90.48,0.68,3.19,70,37.98,76.84,0,Mechanical
1062,26-01-2024 23:09,70.09,0.71,2.92,57,40.1,88.58,0,Wear
1065,24-01-2024 08:07,69.19,0.85,3.39,48,58.82,82.52,0,Wear
1024,18-01-2024 01:38,68.42,0.46,2.93,29,48.21,80.56,0,Hydraulic
1002,07-01-2024 10:03,74.12,0.48,3.45,48,43.65,73.94,0,Electrical
1071,07-01-2024 15:56,69.3,0.72,3.08,59,54.1,85.43,1,Good_Maintenance
1043,05-01-2024 20:38,72.28,0.7,2.34,46,52.25,74.58,0,Hydraulic
1096,08-01-2024 00:49,67.66,0.86,3.09,57,48.06,91.09,1,Good_Maintenance
1041,01-01-2024 08:30,61.71,0.76,3.4,41,45.03,83.66,0,Wear
1098,09-01-2024 01:16,88.58,0.55,2.98,36,40.96,73.48,1,Overheating
1005,10-01-2024 00:14,69.23,0.58,3.12,54,64.29,81.07,1,Good_Maintenance
1038,01-01-2024 18:57,95.59,0.68,3.45,50,64.96,89.84,0,Electrical
1051,20-01-2024 08:57,73.4,0.37,3.81,37,36.89,79.93,1,Good_Maintenance
1022,04-01-2024 05:46,74.8,0.68,3.66,30,46.11,78.21,0,Electrical
1088,07-01-2024 04:26,67.53,0.7,3.24,27,54.53,81.55,0,Hydraulic
1049,16-01-2024 03:38,65.26,0.48,3.42,35,41.01,76.23,0,Electrical
1042,02-01-2024 20:14,67.71,0.57,3.24,67,57.43,86.67,1,Good_Maintenance
1018,24-01-2024 10:38,63.34,0.3,2.6,34,52.19,75.72,1,Good_Maintenance
1068,17-01-2024 19:24,62.6,0.74,3.71,35,58.34,82.16,1,Good_Maintenance
1050,25-01-2024 06:08,84.28,0.66,3.73,40,73.19,86.25,1,Overheating
1010,22-01-2024 05:12,76.4,0.4,2.53,44,33.31,80.28,1,Overheating
1011,08-01-2024 04:16,81.99,0.44,3.05,66,64.65,86.45,1,Overheating
1073,12-01-2024 06:06,79,0.53,3.81,68,44.77,79.06,0,Electrical
1007,25-01-2024 04:31,65.19,0.73,3.29,43,57.04,74.37,0,Wear
1023,13-01-2024 18:01,57.68,0.68,2.8,33,55.62,83.71,0,Hydraulic
1091,29-01-2024 16:55,66.32,0.48,3.69,60,64.15,81.68,0,Electrical
1040,07-01-2024 04:53,70.73,0.51,3.25,39,51.08,75.21,1,Good_Maintenance
1035,18-01-2024 22:16,79.15,0.61,3.72,47,42.26,79.57,0,Electrical
1084,11-01-2024 20:19,69.56,0.48,3.23,45,52.91,75.13,0,Hydraulic
1071,27-01-2024 04:07,93.73,0.52,2.34,63,67.33,79.97,1,Overheating
1054,19-01-2024 17:03,66.54,0.7,3.92,29,53.97,91.41,1,Good_Maintenance
1008,19-01-2024 14:59,74.73,0.42,2.76,46,44.76,84.79,1,Good_Maintenance
1046,09-01-2024 03:41,65.21,0.58,3.03,55,48.93,83.13,0,Hydraulic
1014,07-01-2024 02:38,73.25,0.57,3.68,39,52.99,80.84,1,Good_Maintenance
1047,18-01-2024 11:03,69,0.59,4.11,52,51.66,85.25,0,Electrical
1081,23-01-2024 17:47,68.01,0.64,3.17,62,50.28,80.39,1,Good_Maintenance
1041,24-01-2024 08:51,65.05,0.69,3.34,39,60.31,71.04,0,Hydraulic
1059,15-01-2024 17:02,71.18,0.72,2.73,73,70.74,73.3,0,Wear
1083,07-01-2024 12:55,76.69,0.55,3.09,43,59.99,77.26,0,Hydraulic
1069,08-01-2024 16:45,62.2,0.58,3.64,59,56.72,77.89,1,Good_Maintenance
1011,11-01-2024 10:08,69.61,0.65,3.32,42,60.83,80.13,1,Good_Maintenance
1001,16-01-2024 08:22,73.95,0.63,3.89,34,56.96,85.93,0,Hydraulic
1006,13-01-2024 19:32,75.46,0.69,2.64,39,51.95,81.95,0,Hydraulic
1079,06-01-2024 15:20,84.9,0.67,2.62,74,44.71,80.89,1,Overheating
1002,06-01-2024 10:20,74.63,0.48,2.93,48,44.7,74.49,0,Mechanical
1002,13-01-2024 14:50,66.8,0.88,2.95,71,50.38,79.23,0,Wear
1026,12-01-2024 06:59,65.46,0.6,3.58,44,53.42,76.9,0,Electrical
1039,16-01-2024 08:19,65.36,0.7,3.04,61,61.88,74.89,0,Hydraulic
1032,07-01-2024 16:49,64.91,0.69,2.73,35,49.44,64.66,0,Hydraulic
1091,22-01-2024 00:15,71.73,0.64,3.36,33,47.01,74.08,0,Hydraulic
1000,29-01-2024 11:57,73.36,0.64,2.89,29,53.23,88.72,1,Good_Maintenance
1007,09-01-2024 04:45,76.6,0.74,2.76,35,54.79,85.83,0,Wear
1031,30-01-2024 23:07,75.32,0.57,3.62,63,44.7,75.73,0,Electrical
1047,07-01-2024 01:44,79.97,0.72,3.72,51,43.32,77.58,1,Overheating
1003,29-01-2024 15:21,64.65,0.68,3.59,26,56.95,92.57,1,Good_Maintenance
1093,23-01-2024 10:25,83.09,0.78,2.87,44,49.28,91.9,1,Overheating
1069,18-01-2024 22:57,64.96,0.53,2.96,45,62.3,81.08,1,Good_Maintenance
1018,08-01-2024 09:59,72.78,0.61,3.42,74,53.29,83.74,1,Good_Maintenance
1031,21-01-2024 17:09,68.44,0.47,3.5,54,49.8,81.49,1,Good_Maintenance
1008,08-01-2024 15:05,69.81,0.77,3.11,72,38.72,78.43,0,Wear
1011,20-01-2024 15:27,75.38,0.49,3.68,25,50.6,81.38,0,Electrical
1010,09-01-2024 14:31,58.49,0.65,2.38,59,40.69,83.15,0,Mechanical
1045,04-01-2024 09:01,63.35,0.53,2.97,50,37.69,85.26,1,Good_Maintenance
1015,24-01-2024 20:44,75.99,0.77,4.09,56,65.62,81.64,0,Wear
1000,12-01-2024 17:03,69.98,0.59,3.19,33,45.65,81.57,0,Hydraulic
1062,22-01-2024 20:59,67.95,0.7,3.01,73,59.43,73.68,0,Hydraulic
1020,20-01-2024 07:14,61.03,0.44,3.39,64,39.43,75.87,1,Good_Maintenance
1029,30-01-2024 19:23,68,0.51,2.82,45,43.4,70.94,0,Mechanical
1012,06-01-2024 11:59,75.45,0.69,2.27,40,42.5,82.37,1,Overheating
1033,30-01-2024 22:22,65.49,0.79,4.4,36,57.37,77.14,1,Good_Maintenance
1003,15-01-2024 02:02,80.91,0.68,2.86,60,54.98,79,0,Hydraulic
1027,25-01-2024 04:40,78.62,0.96,3.29,61,37.27,80.43,1,Overheating
1094,30-01-2024 08:15,67.2,0.72,3.27,51,36.36,81.51,0,Electrical
1058,04-01-2024 21:44,65.25,0.6,3.4,31,55.33,70.48,1,Good_Maintenance
1026,24-01-2024 09:46,47.88,0.55,2.88,54,63.6,81.93,0,Overheating
1068,06-01-2024 16:16,61.39,0.87,2.17,48,63.1,78.03,1,Good_Maintenance
1024,24-01-2024 06:49,60.89,0.72,2.94,74,42.74,84.4,1,Good_Maintenance
1002,09-01-2024 23:41,58.55,0.52,3.21,54,46.18,78.4,0,Hydraulic
1096,02-01-2024 03:49,69.71,0.5,3.24,44,55.25,76.94,0,Hydraulic
1067,28-01-2024 16:56,72.5,0.5,3.83,70,55.96,85.7,1,Good_Maintenance
1024,15-01-2024 01:26,84.52,0.68,3.09,64,52.5,75.18,1,Overheating
1019,28-01-2024 19:56,70.53,0.37,3.28,69,46.36,77.43,1,Good_Maintenance
1033,15-01-2024 02:43,53.73,0.52,2.88,52,54.75,75.37,1,Good_Maintenance
1025,24-01-2024 12:54,64.02,0.64,2.96,28,51.64,77.66,1,Good_Maintenance
1004,05-01-2024 04:21,74.88,0.6,4,36,52.01,88.41,1,Good_Maintenance
1098,28-01-2024 05:25,69.35,0.53,2.91,27,58.93,73.94,0,Hydraulic
1060,28-01-2024 15:27,76.85,0.7,3.05,61,61.12,78.73,1,Overheating
1091,26-01-2024 15:03,65.89,0.7,3.63,28,53.49,83.94,0,Electrical
1092,07-01-2024 01:11,79.22,0.57,3.96,39,52.96,78.88,0,Electrical
1008,06-01-2024 11:44,71.97,0.52,3.52,52,48.44,81.96,0,Electrical
1049,25-01-2024 08:11,72.17,0.73,3.53,61,51.32,77.33,0,Wear
1005,15-01-2024 13:02,71.2,0.58,2.7,33,57.59,79.47,0,Hydraulic
1082,17-01-2024 20:11,63.88,0.6,3.41,38,54.94,78.72,1,Good_Maintenance
1059,18-01-2024 09:38,69.54,0.72,3.08,56,44.57,79.07,1,Good_Maintenance
1043,25-01-2024 11:25,72.35,0.43,3.39,72,44.04,85.87,0,Mechanical
1010,03-01-2024 03:33,58.79,0.52,3.09,27,43.73,76.97,1,Good_Maintenance
1065,18-01-2024 07:18,70.64,0.56,2.97,71,61.49,81.55,1,Good_Maintenance
1046,06-01-2024 00:07,79.72,0.89,2.62,42,33.4,84.8,0,Wear
1072,07-01-2024 12:34,73.47,0.41,3.17,74,36.45,82.76,0,Mechanical
1084,19-01-2024 17:34,80.94,0.61,3.27,38,43.85,78.65,1,Overheating
1087,20-01-2024 13:32,73.26,0.47,2.36,49,57.54,86.75,1,Good_Maintenance
1097,23-01-2024 10:03,62.82,0.95,2.95,63,47.33,80.81,0,Wear
1085,28-01-2024 01:55,76.33,0.64,3.09,50,41.73,84.35,0,Mechanical
1002,10-01-2024 05:20,60.87,0.46,3.43,30,53.55,77.36,0,Electrical
1075,26-01-2024 05:03,68.33,0.35,2.96,50,54.06,82.93,1,Good_Maintenance
1091,20-01-2024 01:33,67.79,0.69,3.45,72,57.87,83.36,0,Electrical
1029,03-01-2024 00:33,64.57,0.63,3.31,65,63.63,76.17,0,Hydraulic
1089,18-01-2024 21:25,89.03,0.7,3.55,25,62.31,86.79,1,Overheating
1020,02-01-2024 15:00,69.42,0.45,2.99,74,55.55,85.65,0,Hydraulic
1027,19-01-2024 04:19,84.48,0.88,3.09,45,49.16,77.3,1,Overheating
1089,20-01-2024 08:33,72.75,0.61,3.43,38,54.31,72.93,1,Mechanical
1061,27-01-2024 10:17,63.43,0.66,2.79,70,45.9,79.11,0,Hydraulic
1032,01-01-2024 09:57,66.72,0.69,3.17,32,58.91,79.5,0,Hydraulic
1084,21-01-2024 05:19,69.69,0.62,3.6,49,45.03,76.99,0,Electrical
1034,11-01-2024 10:25,67.27,0.8,2.93,73,42.43,77.65,1,Good_Maintenance
1051,05-01-2024 23:05,67.81,0.52,3.33,42,59.5,84.15,1,Good_Maintenance
1033,25-01-2024 18:30,74.59,0.75,3.2,39,35.59,88,1,Good_Maintenance
1040,29-01-2024 23:23,72.92,0.8,3.79,66,44.02,83.91,1,Good_Maintenance
1050,06-01-2024 08:14,75.52,0.76,3.23,44,56.01,86.26,1,Overheating
1046,04-01-2024 08:30,82.21,0.82,3.41,40,49.14,80.03,1,Overheating
1081,17-01-2024 14:50,66.23,0.49,3.13,31,48.72,72.32,1,Electrical
1057,17-01-2024 11:52,78.91,0.67,2.99,53,39.49,77.24,1,Overheating
1074,30-01-2024 14:02,81.15,0.66,3.29,55,40.29,76.38,0,Mechanical
1056,08-01-2024 06:49,80.35,0.61,2.97,53,48.18,84.92,0,Hydraulic
1022,23-01-2024 16:52,55.92,0.69,3.61,41,34.98,69.5,0,Electrical
1047,11-01-2024 22:48,84.38,0.78,3.67,29,49.91,80.76,0,Wear
1021,30-01-2024 22:52,64.91,0.49,3.23,42,61.36,79.23,0,Hydraulic
1016,02-01-2024 12:00,55.27,0.42,3.02,38,60.48,81.81,0,Electrical
1068,14-01-2024 23:33,84.18,0.57,3.29,55,55.33,75.23,1,Overheating
1010,25-01-2024 18:50,74.11,0.23,2.69,74,51.92,85.83,1,Good_Maintenance
1093,16-01-2024 21:10,74.44,0.59,2.9,42,49.17,80.89,0,Hydraulic
1014,18-01-2024 00:16,67.34,0.81,2.76,71,50.56,74.37,0,Wear
1090,26-01-2024 09:32,71.46,0.39,2.9,49,41.51,75.1,1,Good_Maintenance
1034,02-01-2024 15:28,68.89,0.54,2.95,35,44.35,77.85,1,Good_Maintenance
1032,29-01-2024 09:01,65.01,0.43,2.69,50,34.94,82.67,1,Electrical
1083,26-01-2024 11:40,70.18,0.66,3.09,29,58.42,76.2,1,Good_Maintenance
1015,21-01-2024 06:43,70.91,0.7,3.12,40,48.96,83.03,1,Good_Maintenance
1033,09-01-2024 00:32,59.43,0.6,3.43,32,68.04,79.78,1,Good_Maintenance
1065,04-01-2024 21:28,70.45,0.5,3.24,37,44.67,87.43,1,Good_Maintenance
1098,16-01-2024 14:45,55.7,0.63,3.76,56,49.92,77.07,1,Good_Maintenance
1039,30-01-2024 05:00,85.36,0.79,3.44,51,56.37,79.72,0,Wear
1027,07-01-2024 20:22,69.18,0.73,4.14,73,53.78,84.39,0,Wear
1046,27-01-2024 14:19,61.43,0.54,2.74,50,49.27,75.79,1,Good_Maintenance
1038,08-01-2024 05:32,74.11,0.55,3.6,33,65.98,75.39,0,Electrical
1069,15-01-2024 19:54,64.03,0.55,2.57,71,41.63,74.2,1,Good_Maintenance
1072,05-01-2024 09:44,69.77,0.67,3.62,31,55.73,82.93,0,Electrical
1019,29-01-2024 05:35,73.64,0.39,3.35,74,46.08,72.77,1,Good_Maintenance
1000,13-01-2024 11:53,61.87,0.68,3.11,70,48.75,81.43,1,Good_Maintenance
1071,20-01-2024 22:02,85.6,0.52,3.28,32,52.33,76.51,0,Hydraulic
1086,20-01-2024 17:35,86.36,0.56,3,26,48.87,76.54,0,Hydraulic
1062,14-01-2024 10:03,65.8,0.49,2.97,42,48.5,70.55,0,Hydraulic
1066,13-01-2024 11:57,61.01,0.71,3.38,60,36.18,79.49,0,Wear
1003,03-01-2024 13:19,65.76,0.51,2.55,48,58.06,76.27,1,Good_Maintenance
1057,21-01-2024 11:29,66.19,0.46,3.33,58,36.1,78.92,1,Good_Maintenance
1024,28-01-2024 23:48,78.88,0.51,3.15,66,62.86,78.98,1,Overheating
1046,07-01-2024 14:08,65.9,0.44,3.07,62,49.05,88.65,1,Good_Maintenance
1037,28-01-2024 16:02,60.71,0.73,3,35,58.32,75.42,1,Good_Maintenance
1014,03-01-2024 18:36,70.81,0.43,3.29,34,28.18,82.52,0,Mechanical
1062,04-01-2024 22:55,58.07,0.59,3.61,53,49.66,78.28,1,Mechanical
1020,21-01-2024 23:24,78.54,0.5,4.09,73,49.88,82.92,0,Electrical
1098,17-01-2024 05:42,74.8,0.84,3.65,64,42.06,79.08,0,Wear
1056,10-01-2024 21:15,65.2,0.66,3.53,30,57.74,88.88,0,Electrical
1052,02-01-2024 15:26,66.07,0.51,2.88,72,44.41,79.7,0,Mechanical
1045,20-01-2024 01:47,71.99,0.63,2.96,34,42.1,80.51,1,Good_Maintenance
1013,05-01-2024 16:44,61.18,0.46,3.2,54,46.76,85.94,0,Hydraulic
1099,18-01-2024 14:40,63.7,0.7,3.38,52,58.59,78.2,0,Hydraulic
1075,23-01-2024 04:03,68.2,0.63,3.02,53,52.44,85.16,1,Good_Maintenance
1016,21-01-2024 22:55,59.45,0.66,3.67,49,53.51,85.97,0,Electrical
1038,12-01-2024 07:32,66.37,0.46,2.93,60,56.81,77.23,1,Good_Maintenance
1008,02-01-2024 02:54,61.42,0.39,2.7,51,48.07,84.03,1,Good_Maintenance
1098,15-01-2024 12:59,81.41,0.35,3.61,58,59.32,75.2,1,Overheating
1076,14-01-2024 01:20,66.77,0.36,3.29,58,53.38,81.05,1,Good_Maintenance
1078,17-01-2024 03:26,62.43,0.6,3.09,56,57.51,76.72,0,Hydraulic
1081,23-01-2024 00:08,75.4,0.89,2.65,68,43,79.66,1,Overheating
1096,20-01-2024 10:02,64.97,0.54,3.59,28,50.87,83.43,0,Electrical
1005,21-01-2024 16:04,61.18,0.51,4.15,72,58.53,85.63,1,Good_Maintenance
1090,23-01-2024 13:10,77.1,0.59,3.4,58,66.43,68.33,1,Overheating
1022,27-01-2024 17:41,67.41,0.48,2.95,40,59.46,75.64,0,Hydraulic
1058,03-01-2024 05:36,76.73,0.41,3.3,71,59.87,86.78,1,Overheating
1090,16-01-2024 07:52,69.88,0.5,3.43,70,35.99,80,1,Good_Maintenance
1097,20-01-2024 14:42,71.03,0.57,3.4,35,47.33,79.84,1,Good_Maintenance
1045,26-01-2024 18:52,74.51,0.88,2.87,39,55.59,84.96,0,Wear
1037,13-01-2024 09:41,64.92,0.53,3,62,37.68,67.75,1,Good_Maintenance
1013,04-01-2024 10:40,63.52,0.63,2.9,54,53.99,75.02,1,Good_Maintenance
1099,14-01-2024 01:01,79.61,0.39,3.35,51,46.72,84.95,0,Hydraulic
1071,29-01-2024 12:29,74.63,0.7,3.17,40,47.2,71.6,0,Hydraulic
1061,22-01-2024 14:46,69.46,0.49,3.66,25,50.65,80.18,1,Good_Maintenance
1034,29-01-2024 21:29,76.37,0.43,3.3,49,53.53,69.69,0,Hydraulic
1018,16-01-2024 16:18,74.32,0.45,3.48,52,57.31,77.3,1,Good_Maintenance
1029,29-01-2024 02:58,77.55,0.5,3.09,67,39.23,85.64,0,Mechanical
1077,13-01-2024 10:03,60.86,0.43,2.48,38,59.45,70.7,0,Hydraulic
1083,21-01-2024 16:22,69.49,0.64,3.74,58,56.33,78.4,0,Electrical
1024,12-01-2024 18:59,79.04,0.44,3.25,72,47.51,84.44,0,Hydraulic
1039,24-01-2024 10:26,83.42,0.7,3.37,28,59.53,75.68,0,Hydraulic
1087,01-01-2024 12:10,65.71,0.52,3.53,38,33.32,81.64,0,Electrical
1013,01-01-2024 00:56,71.27,0.46,3.3,40,51.65,89.08,0,Hydraulic
1025,22-01-2024 20:17,70.15,0.5,2.46,39,44.43,83.63,0,Mechanical
1086,02-01-2024 13:23,60.05,0.45,3.06,58,39.55,81.06,0,Mechanical
1021,02-01-2024 04:21,67.7,0.6,3.01,37,35.16,88.02,0,Mechanical
1047,06-01-2024 18:23,57.37,0.52,3.02,41,56.32,80.73,1,Good_Maintenance
1082,11-01-2024 11:40,68.66,0.77,3.12,52,55.11,79.33,0,Wear
1050,30-01-2024 06:41,61.7,0.25,3.22,34,61.99,74.72,1,Good_Maintenance
1002,01-01-2024 15:47,71.36,0.78,3.97,71,56.65,84.25,0,Wear
1041,15-01-2024 05:45,67.52,0.5,3.41,41,47.06,90.21,0,Electrical
1018,05-01-2024 13:13,67.39,0.84,3.49,32,77.13,69.32,0,Wear
1072,24-01-2024 06:45,82.43,0.62,3.01,26,60.15,75.79,0,Hydraulic
1027,11-01-2024 07:46,70.57,0.78,3.79,25,38.49,79.58,1,Good_Maintenance
1083,22-01-2024 03:52,85.03,0.59,3.25,29,48.7,75.63,1,Overheating
1044,04-01-2024 22:11,73.57,0.58,3.19,59,52.27,83.99,1,Good_Maintenance
1070,06-01-2024 01:13,76.52,0.46,2.48,46,47.37,83.09,0,Hydraulic
1077,07-01-2024 23:13,63.04,0.59,3.48,67,70.54,82.02,0,Electrical
1062,03-01-2024 10:55,64.45,0.45,3.57,40,47.1,89.18,1,Good_Maintenance
1072,13-01-2024 23:17,70.14,0.63,3.56,33,46.14,81.62,0,Electrical
1018,13-01-2024 03:28,79.7,0.62,2.64,60,57.41,77.31,1,Overheating
1046,29-01-2024 21:41,67.1,0.58,3.58,33,51.2,74.25,0,Electrical
1013,01-01-2024 15:08,58.55,0.79,3.08,38,47.78,82.39,0,Wear
1037,04-01-2024 04:57,73.18,0.67,2.7,34,71.66,74.39,0,Wear
1052,30-01-2024 17:36,70.51,0.46,4.06,46,65.36,83.71,1,Good_Maintenance
1060,22-01-2024 03:11,65.59,0.69,3.81,40,35.9,77.61,1,Good_Maintenance
1035,17-01-2024 06:53,67.02,0.74,3.46,65,68.73,69.79,0,Wear
1039,25-01-2024 08:39,63.03,0.24,3.41,27,48.21,85.08,0,Electrical
1080,12-01-2024 03:00,77.39,0.44,3.83,52,61.35,82.85,0,Electrical
1029,19-01-2024 10:42,70.19,0.53,3.01,54,69.82,83.99,0,Hydraulic
1008,17-01-2024 22:13,71.92,0.48,4.19,53,58.1,72.23,0,Electrical
1063,21-01-2024 22:44,65.23,0.7,3.22,25,72.81,86.66,1,Good_Maintenance
1032,02-01-2024 07:25,80.69,0.47,3.6,52,58.54,89.29,1,Overheating
1051,01-01-2024 17:29,71.77,0.45,3.42,46,56.29,75.11,1,Good_Maintenance
1088,01-01-2024 19:21,52.87,0.64,2.8,56,60.09,81.96,1,Good_Maintenance
1013,01-01-2024 13:35,73.68,0.57,3.21,35,37.62,78.04,1,Mechanical
1074,26-01-2024 08:54,67.89,0.77,3.79,50,47.96,77.94,1,Good_Maintenance
1052,20-01-2024 02:18,68.69,0.66,2.89,55,39.29,81.36,0,Mechanical
1098,18-01-2024 09:17,77.95,1.11,3.74,44,48.22,77.06,0,Wear
1058,26-01-2024 00:07,70.71,0.44,3.47,44,54.5,79.14,1,Good_Maintenance
1077,10-01-2024 16:22,83.7,0.37,2.68,57,48.53,89.91,0,Hydraulic
1093,19-01-2024 22:38,70.84,0.81,3.2,29,48.56,73.57,0,Wear
1040,06-01-2024 17:52,66.27,1.06,3.18,65,36.44,81.69,0,Wear
1067,24-01-2024 08:37,55.49,0.57,2.79,27,44.75,91.49,1,Good_Maintenance
1067,27-01-2024 14:14,64.26,0.55,3.32,68,66.68,80.26,1,Good_Maintenance
1091,06-01-2024 09:01,67.42,0.62,2.66,74,44.43,83.59,1,Good_Maintenance
1007,04-01-2024 06:14,81.73,0.47,3.55,58,46.55,76.21,1,Overheating
1001,22-01-2024 01:06,66.32,0.31,2.84,55,52.33,75.63,1,Good_Maintenance
1085,02-01-2024 08:14,83.14,0.64,3.07,66,53.71,73.3,0,Hydraulic
1040,15-01-2024 23:16,60.81,0.6,3.2,31,48.63,80.46,0,Hydraulic
1054,14-01-2024 03:07,63.82,0.39,3.81,54,36.04,89.16,1,Wear
1015,05-01-2024 06:39,79.02,0.51,2.69,42,55.41,83.19,0,Hydraulic
1092,21-01-2024 05:58,65.24,0.39,3,40,69.21,80.85,0,Hydraulic
1061,15-01-2024 02:13,78.79,0.66,3.26,37,68.36,77.93,1,Overheating
1047,24-01-2024 13:32,63.39,0.6,3.17,57,42.83,77.54,0,Mechanical
1029,24-01-2024 04:27,64.19,0.62,3.24,31,54.02,75.82,1,Good_Maintenance
1011,29-01-2024 07:10,75.13,0.68,3.12,54,75.3,76.42,0,Hydraulic
1034,03-01-2024 03:06,63.5,0.76,3.31,35,49.96,82.54,0,Wear
1010,15-01-2024 18:16,67.8,0.63,2.42,30,52.55,92.16,0,Hydraulic
1063,29-01-2024 18:06,73.16,0.69,3.77,45,35.06,84.32,1,Good_Maintenance
1049,25-01-2024 09:05,67.98,0.87,3.17,56,60.42,77.43,0,Wear
1084,04-01-2024 21:14,65.5,0.74,4.28,29,52.78,76.17,0,Wear
1020,02-01-2024 17:00,60.34,0.63,3.07,66,41.08,75.83,1,Good_Maintenance
1068,05-01-2024 17:40,81.59,0.62,3.61,53,56.93,91.45,0,Electrical
1047,26-01-2024 03:30,83.09,0.48,2.9,59,59.78,84.56,1,Overheating
1019,12-01-2024 05:51,72.63,0.5,3.22,71,43.06,82.06,1,Good_Maintenance
1066,14-01-2024 06:15,68.14,0.59,2.8,36,33.39,85.73,1,Good_Maintenance
1043,08-01-2024 07:29,68.58,0.55,3.07,61,51.39,83.53,0,Hydraulic
1032,23-01-2024 08:15,76.66,0.88,2.91,70,56.93,69.14,0,Wear
1072,13-01-2024 06:35,78.25,0.66,3.4,68,52.67,74.81,1,Overheating
1060,30-01-2024 23:18,65.68,0.64,3.86,46,61.58,85.78,1,Good_Maintenance
1008,04-01-2024 17:34,78.6,0.78,3.38,35,32.88,90.88,0,Wear
1067,19-01-2024 00:56,74.92,0.63,4.35,47,39.85,86.7,1,Good_Maintenance
1034,10-01-2024 03:02,78.46,0.56,3.48,69,52.22,79.79,0,Electrical
1080,09-01-2024 11:24,57.19,0.64,2.83,34,34.43,82.62,1,Good_Maintenance
1097,06-01-2024 03:14,66.65,0.66,4.17,66,42.42,75.28,1,Good_Maintenance
1087,24-01-2024 07:53,68.62,0.81,3.56,48,44.73,82.19,0,Wear
1095,30-01-2024 03:24,66.25,0.4,2.64,70,60.17,81.32,0,Hydraulic
1064,09-01-2024 02:12,85.34,0.49,3.19,40,63.06,80.06,1,Overheating
1007,24-01-2024 10:20,66.72,0.59,3.52,36,57.24,83.41,1,Mechanical
1044,01-01-2024 07:23,73.75,0.74,3.43,74,68.75,80.84,0,Wear
1086,17-01-2024 14:23,71.22,0.72,3.52,56,63.99,65.82,0,Wear
1046,24-01-2024 06:42,67.68,0.62,3.61,48,57.9,77,0,Electrical
1039,20-01-2024 13:40,64.33,0.75,2.96,28,57.6,76.63,1,Good_Maintenance
1075,15-01-2024 15:59,86.45,0.5,3.4,66,44.14,79.27,1,Overheating
1053,08-01-2024 04:43,68.23,0.88,3.29,57,36.05,81.57,1,Good_Maintenance
1075,27-01-2024 12:04,77,0.47,3.1,42,42.86,82.12,1,Overheating
1045,22-01-2024 21:41,69.92,0.34,3.53,71,58.42,78.95,0,Good_Maintenance
1046,03-01-2024 09:45,66.33,0.69,3.28,41,46.87,79.43,0,Hydraulic
1014,02-01-2024 21:11,70.87,0.39,3.65,45,56.11,68.24,1,Wear
1018,18-01-2024 11:58,72.46,0.52,3.32,25,31.72,85.34,0,Mechanical
1025,16-01-2024 14:48,66.24,0.58,3.07,70,55.26,80.88,1,Good_Maintenance
1051,27-01-2024 17:55,63.88,0.66,3.26,68,41.45,79.15,0,Mechanical
1092,17-01-2024 09:28,73.81,0.75,3.47,49,42.71,78.5,0,Wear
1021,20-01-2024 08:58,70.93,0.4,3.22,55,66.66,72.58,0,Hydraulic
1020,02-01-2024 07:59,64.78,0.43,3.02,67,71.51,89.87,0,Hydraulic
1050,22-01-2024 15:31,62.49,1.11,3.26,44,39.26,76.76,0,Wear
1037,15-01-2024 07:19,72.79,0.57,3.77,50,47.69,72.05,0,Electrical
1019,12-01-2024 18:45,54.66,0.35,3.47,43,48.76,79.11,0,Electrical
1028,11-01-2024 00:34,67.92,0.45,3.35,54,57.37,80.17,0,Hydraulic
1050,26-01-2024 10:49,71.08,0.52,3.12,49,45.3,85.63,0,Electrical
1003,02-01-2024 09:19,83.9,0.6,3.29,60,41.95,79.28,0,Mechanical
1054,11-01-2024 07:29,70.08,0.78,2.82,73,52.93,78.72,0,Electrical
1070,08-01-2024 13:43,67.59,0.85,3.13,42,50.81,76.17,1,Good_Maintenance
